date,Session Title,athlete_name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (yards),AccelerationsPower Plays,Impacts,Hr Load,Top Speed (mph),meterage_per_minute,Power Score (w/kg),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Player Load Per Min,total_player_load,Sprints Per Min
09/05/2024,home vs ULL,Allie,game, game,45540.753657407,45540.833187882,2163,2.1196,278.3566,,3,0.0,15.947,94.62467232,2.7144,6.0297,4.4,4.3344,156.2536,0.1942
09/05/2024,home vs ULL,Taylor,game, game,45540.753657407,45540.833187882,3437,3.1277,412.8575,,1,0.0,15.7482,87.87228551999999,3.9982,6.5112,5.16,4.0476,231.8607,0.2444
09/01/2024,extras,Bailey,game, training,45536.458631574,45536.557288738,5977,0.4795,27.5087,,1,0.0,13.4963,7.74606528,0.3972,3.5798,4.4178,1.1147,111.0391,0.0201
09/01/2024,extras,Piper,game, training,45536.458631574,45536.557288738,5977,0.4244,0.0,,0,0.0,7.6156,6.85562256,0.3445,0.0,3.2222,0.626,62.3588,0.0
09/01/2024,extras,Ally,game, training,45536.458631574,45536.557288738,5977,0.2318,0.0,,0,0.0,5.324,3.74455944,0.1871,0.0,0.0,0.2823,28.1199,0.0
09/01/2024,home vs Tx Southern,Cat,game, game,45536.458631574,45536.557288738,4879,3.4571,432.7732,,68,0.0,16.0464,68.41970568,3.3161,7.1201,5.1734,3.4451,280.1413,0.1353
09/01/2024,home vs Tx Southern,Jules,game, game,45536.458631574,45536.557288738,3120,2.4559,305.8029,,26,0.0,16.8418,76.00602528,2.3841,5.6356,4.9037,3.8856,202.049,0.2115
09/01/2024,home vs Tx Southern,Sophie,game, game,45536.458631574,45536.557288738,4183,2.747,219.6122,,13,0.0,14.0531,63.411171120000006,2.6788,7.0593,4.7,3.3465,233.3082,0.0861
09/01/2024,home vs Tx Southern,Leah,game, game,45536.458631574,45536.557288738,5949,5.2382,272.742,,2,0.0,14.0779,85.02283224,4.8694,7.6815,5.163,3.8941,386.0965,0.0706
09/01/2024,home vs Tx Southern,Mariana,game, game,45536.458631574,45536.557288738,1996,1.1487,93.9706,,35,0.0,15.2063,55.56872808,1.0665,4.5037,4.026,3.2081,106.7224,0.0601
09/01/2024,home vs Tx Southern,KK,game, game,45536.458631574,45536.557288738,5913,4.958,541.1171,,132,0.0,16.8468,80.96591376,4.7332,6.3289,5.2778,4.2176,415.6459,0.1421
09/01/2024,home vs Tx Southern,Taylor,game, game,45536.458631574,45536.557288738,3197,2.8444,389.1228,,0,0.0,15.6686,85.91007456,2.7807,6.1223,4.626,3.8148,203.2671,0.2252
09/01/2024,home vs Tx Southern,Camille,game, game,45536.458631574,45536.557288738,4579,3.3473,414.2201,,3,0.0,16.295,70.58774808,3.2573,9.0045,5.6149,3.4206,261.0455,0.0917
09/01/2024,home vs Tx Southern,Naija,game, game,45536.458631574,45536.557288738,3547,3.0224,446.9245,,58,0.0,15.778,82.279998,2.9464,6.3371,5.7149,3.9186,231.6518,0.2537
09/01/2024,home vs Tx Southern,Kat,game, game,45536.458631574,45536.557288738,5972,4.8095,503.0311,,2,0.0,16.126,77.76359352,4.4733,6.8186,5.3482,3.3249,330.9358,0.1608
09/01/2024,home vs Tx Southern,GQ,game, game,45536.458631574,45536.557288738,2173,1.79,222.1767,,9,0.0,14.2271,79.53935831999999,1.7193,6.1512,4.6445,3.9673,143.6818,0.2209
09/01/2024,home vs Tx Southern,Kallie,game, game,45536.458631574,45536.557288738,3317,2.9277,290.5919,,13,0.0,14.0779,85.22646912,2.8743,6.6178,5.5233,4.7141,260.6106,0.1628
09/01/2024,home vs Tx Southern,Carsyn,game, game,45536.458631574,45536.557288738,5972,4.5649,524.7513,,62,0.0,18.6214,73.80890496,4.3064,7.063,5.3536,3.6837,366.6551,0.1005
09/01/2024,home vs Tx Southern,Lauren,game, game,45536.458631574,45536.557288738,2692,1.8709,326.693,,3,0.0,15.6488,67.10653583999999,1.8285,5.8223,4.4741,3.431,153.9365,0.2452
09/01/2024,home vs Tx Southern,Dayo,game, game,45536.458631574,45536.557288738,3390,2.0955,298.1903,,5,0.0,17.7714,59.686911359999996,2.0829,5.7423,4.9837,3.6358,205.4231,0.1593
09/01/2024,home vs Tx Southern,Allie,game, game,45536.458631574,45536.557288738,3351,2.9879,500.7553,,6,0.0,15.3952,86.097618,2.9382,7.495,5.5516,4.1266,230.473,0.2328
09/01/2024,home vs Tx Southern,Lilly,game, game,45536.458631574,45536.557288738,5923,4.4653,461.8785,,1,0.0,17.15,72.79620696,4.1672,6.0604,5.0845,3.3259,328.3169,0.1418
09/01/2024,home vs Tx Southern,Gorji,game, game,45536.458631574,45536.557288738,3365,2.7272,308.1334,,31,0.0,17.0655,78.25764384,2.6161,6.6845,4.9778,3.6461,204.4847,0.1783
08/29/2024,extras,GQ,game, training,45533.774270833,45533.858344907,6226,0.4819,43.0718,,3,0.0,13.7697,7.47421416,0.5427,0.0,4.6534,0.6274,65.1079,0.0193
08/29/2024,extras,Mariana,game, training,45533.774270833,45533.858344907,6226,0.3928,29.8227,,3,0.0,13.6703,6.09164136,0.423,3.6297,4.6263,0.6347,65.8563,0.0193
08/29/2024,extras,Nat,game, training,45533.774270833,45533.858344907,6226,0.3508,0.0,,8,0.0,7.6951,5.43985704,0.3558,0.0,0.0,0.7933,82.3187,0.0
08/29/2024,extras,Bailey,game, training,45533.774270833,45533.858344907,6226,0.4921,58.9237,,1,0.0,14.749,7.631856719999999,0.541,3.4667,4.6889,1.1768,122.1174,0.0289
08/29/2024,extras,Ally,game, training,45533.774270833,45533.858344907,6226,0.3046,37.2232,,3,0.0,14.416,4.72443048,0.3393,3.8311,5.0756,0.3763,39.0438,0.0193
08/29/2024,home vs Lamar,Naija,game, game,45533.774270833,45533.858344907,6226,4.4919,860.3747,,107,0.0,17.1102,69.66566712,5.5754,8.9937,5.6756,3.3414,346.7287,0.2506
08/29/2024,home vs Lamar,Leah,game, game,45533.774270833,45533.858344907,6226,6.0433,214.8681,,0,0.0,14.3364,93.72636576,7.0827,6.5683,5.1778,4.2513,441.1477,0.0867
08/29/2024,home vs Lamar,Camille,game, game,45533.774270833,45533.858344907,6226,3.3973,591.035,,1,0.0,16.3546,52.68946536,4.1621,6.7799,5.4,2.7476,285.106,0.1542
08/29/2024,home vs Lamar,Allie,game, game,45533.774270833,45533.858344907,6226,4.2778,822.8715,,7,0.0,16.0017,66.34502352,5.2549,5.9223,4.8081,3.3377,346.3424,0.212
08/29/2024,home vs Lamar,Carsyn,game, game,45533.774270833,45533.858344907,6226,6.5222,423.3419,,135,0.0,15.4599,101.15421984,7.8044,7.7912,5.5704,4.7633,494.2732,0.0964
08/29/2024,home vs Lamar,Jules,game, game,45533.774270833,45533.858344907,6226,3.7442,419.7866,,28,0.0,16.1707,58.0703436,4.546,6.7601,4.497,3.063,317.8412,0.1542
08/29/2024,home vs Lamar,KK,game, game,45533.774270833,45533.858344907,6226,5.8614,324.158,,198,0.0,15.3903,90.90589895999999,7.1137,6.1038,4.626,4.7815,496.157,0.0964
08/29/2024,home vs Lamar,Kallie,game, game,45533.774270833,45533.858344907,6226,4.1005,450.1233,,10,0.0,14.6943,63.59624568,5.066,7.2001,6.2748,3.6604,379.8315,0.1156
08/29/2024,home vs Lamar,Dayo,game, game,45533.774270833,45533.858344907,6226,2.5955,337.7636,,7,0.0,16.6131,40.25362536,3.2646,6.6401,5.6356,2.5283,262.353,0.106
08/29/2024,home vs Lamar,Piper,game, game,45533.774270833,45533.858344907,6226,1.8627,418.6733,,2,0.0,15.9768,28.88946216,2.3146,7.2445,4.4647,1.7705,183.715,0.1253
08/29/2024,home vs Lamar,Kat,game, game,45533.774270833,45533.858344907,6226,5.6005,243.5557,,2,0.0,15.9669,86.86004471999999,6.539,6.4401,4.7467,3.757,389.8488,0.0675
08/29/2024,home vs Lamar,Gorji,game, game,45533.774270833,45533.858344907,6226,3.7573,573.547,,56,0.0,17.4383,58.27270032,4.5322,7.0186,5.2593,3.0236,313.751,0.1446
08/29/2024,home vs Lamar,Cat,game, game,45533.774270833,45533.858344907,6226,4.2689,282.6905,,76,0.0,15.43,66.2075892,5.129,7.0182,5.4623,3.3549,348.125,0.0771
08/29/2024,home vs Lamar,Lauren,game, game,45533.774270833,45533.858344907,6226,2.5268,519.3937,,1,0.0,15.7482,39.18862368,3.0745,6.0,4.6334,2.1125,219.2101,0.1349
08/29/2024,home vs Lamar,Lilly,game, game,45533.774270833,45533.858344907,6226,5.4652,386.5857,,0,0.0,16.0564,84.76149672,6.4488,6.0712,5.4134,3.8902,403.6701,0.1156
08/29/2024,home vs Lamar,Taylor,game, game,45533.774270833,45533.858344907,6226,2.7049,500.4578,,2,0.0,17.0108,41.95066032,3.3538,7.3129,4.7842,2.4428,253.4801,0.1638
08/29/2024,home vs Lamar,Sophie,game, game,45533.774270833,45533.858344907,6226,3.3621,291.9862,,18,0.0,14.6198,52.143294239999996,4.0934,5.2845,5.3408,2.9282,303.8491,0.0771
08/25/2024,Home vs UTRGV,Allie,game, game,45529.462523148,45529.543368056,5965,3.8998,701.6121,,4,0.0,15.7681,63.128712959999994,4.9998,6.6482,5.0778,3.2664,324.7345,0.2012
08/25/2024,Home vs UTRGV,Leah,game, game,45529.462523148,45529.543368056,5965,6.0973,216.0481,,3,0.0,14.5154,98.70161616,7.3654,7.5741,4.9823,4.4928,446.6579,0.0503
08/25/2024,Home vs UTRGV,Gorji,game, game,45529.462523148,45529.543368056,5965,3.7671,621.5434,,51,0.0,16.2503,60.98124455999999,4.6947,7.8934,7.9334,2.9703,295.3019,0.1811
08/25/2024,Home vs UTRGV,Naija,game, game,45529.462523148,45529.543368056,5965,4.5233,648.4965,,96,0.0,16.2055,73.22304888,5.7642,6.7201,6.9698,3.5888,356.7874,0.2012
08/25/2024,Home vs UTRGV,Kallie,game, game,45529.462523148,45529.543368056,5965,4.6078,494.9679,,12,0.0,14.5054,74.58998543999999,5.9487,6.6519,5.4142,4.2674,424.252,0.1207
08/25/2024,Home vs UTRGV,Camille,game, game,45529.462523148,45529.543368056,5965,2.4679,300.1697,,2,0.0,16.8319,39.950501759999995,3.1382,6.6578,4.6889,2.1727,216.005,0.0604
08/25/2024,Home vs UTRGV,KK,game, game,45529.462523148,45529.543368056,5965,5.9073,448.5474,,231,0.0,14.5303,95.62658040000001,7.5213,7.0934,5.7334,5.0953,506.562,0.1308
08/25/2024,Home vs UTRGV,Kat,game, game,45529.462523148,45529.543368056,5965,5.7589,344.1602,,0,0.0,15.1318,93.22408584,7.0267,5.9038,4.9819,3.9856,396.2393,0.1006
08/25/2024,Home vs UTRGV,Dayo,game, game,45529.462523148,45529.543368056,5965,3.6246,559.7326,,11,0.0,18.8302,58.674762,4.7588,6.9423,8.8853,3.7022,368.0555,0.1609
08/25/2024,Home vs UTRGV,Sophie,game, game,45529.462523148,45529.543368056,5965,2.4118,313.4866,,12,0.0,14.9528,39.042594,3.052,5.5556,4.3963,2.3446,233.0894,0.0905
08/25/2024,Home vs UTRGV,Lauren,game, game,45529.462523148,45529.543368056,5965,1.3616,222.6142,,0,0.0,14.7341,22.041520560000002,1.7032,7.609,4.0202,1.2789,127.1429,0.0503
08/25/2024,Home vs UTRGV,Piper,game, game,45529.462523148,45529.543368056,5965,1.1771,97.386,,1,0.0,13.6852,19.05490728,1.4579,5.5475,4.7334,1.404,139.5767,0.0201
08/25/2024,Home vs UTRGV,Mariana,game, game,45529.462523148,45529.543368056,5965,1.9801,132.9731,,15,0.0,14.3016,32.05328616,2.4409,5.7857,4.2465,1.7899,177.9413,0.0402
08/25/2024,Home vs UTRGV,Jules,game, game,45529.462523148,45529.543368056,5965,3.0419,420.3487,,23,0.0,16.2453,49.242085919999994,3.8254,5.9112,4.6267,2.7577,274.1582,0.1308
08/25/2024,Home vs UTRGV,Lilly,game, game,45529.462523148,45529.543368056,5965,5.1431,459.6421,,1,0.0,18.2933,83.2565772,6.333,5.9852,4.1911,3.7604,373.8429,0.1308
08/25/2024,Home vs UTRGV,Cat,game, game,45529.462523148,45529.543368056,5965,4.1534,383.4372,,88,0.0,16.1856,67.23528336,5.2484,6.2408,4.6593,3.4273,340.7308,0.1509
08/25/2024,Home vs UTRGV,Carsyn,game, game,45529.462523148,45529.543368056,5965,4.7721,381.5529,,82,0.0,15.6836,77.25043224,5.9261,7.2312,4.3156,3.8242,380.1861,0.1006
08/25/2024,Home vs UTRGV,Taylor,game, game,45529.462523148,45529.543368056,5965,3.8271,512.3005,,5,0.0,17.2991,61.95224592,4.849,8.1129,5.5879,2.919,290.1943,0.1308
08/22/2024,Away vs FSU,Naija,game, game,45526.791806701,45526.881014456,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/22/2024,Away vs FSU,Piper,game, game,45526.791806701,45526.881014456,6654,0.6259,9.2137,,0,0.0,11.8658,9.0831924,0.6307,3.8845,3.8185,0.8602,95.4002,0.0
08/22/2024,Away vs FSU,Dayo,game, game,45526.791806701,45526.881014456,6654,4.5937,491.1501,,7,0.0,18.9893,66.66195456,5.4588,7.2223,5.9273,3.9486,437.9016,0.1172
08/22/2024,Away vs FSU,Camille,game, game,45526.791806701,45526.881014456,6654,4.5991,653.2493,,2,0.0,17.6272,66.73995288,5.2206,6.9519,6.0445,3.2173,356.8034,0.1623
08/22/2024,Away vs FSU,Kallie,game, game,45526.791806701,45526.881014456,6654,3.1173,251.0961,,6,0.0,13.7101,45.23710536,3.5618,5.8223,4.6869,2.8949,321.0424,0.0451
08/22/2024,Away vs FSU,Taylor,game, game,45526.791806701,45526.881014456,6654,3.9842,433.3287,,1,0.0,15.4996,57.81742056,4.5534,6.5091,5.1867,3.0988,343.6608,0.0992
08/22/2024,Away vs FSU,Lauren,game, game,45526.791806701,45526.881014456,6654,3.5532,572.4655,,0,0.0,15.5941,51.562741679999995,4.0893,6.1495,4.9593,2.561,284.0198,0.1353
08/22/2024,Away vs FSU,GQ,game, game,45526.791806701,45526.881014456,6654,0.9715,96.1021,,8,0.0,15.0423,14.0986764,1.0486,5.0,4.7677,0.8443,93.629,0.0271
08/22/2024,Away vs FSU,Gorji,game, game,45526.791806701,45526.881014456,6654,4.2846,487.2284,,43,0.0,16.7623,62.1764568,4.8398,6.9001,5.263,3.1816,352.839,0.1533
08/22/2024,Away vs FSU,Cat,game, game,45526.791806701,45526.881014456,6654,4.5122,250.9518,,69,0.0,15.0622,65.47908672,5.1596,7.1075,5.4829,3.297,365.6319,0.0812
08/22/2024,Away vs FSU,Lilly,game, game,45526.791806701,45526.881014456,6654,5.764,351.9707,,0,0.0,15.2411,83.64464856000001,6.3767,6.4667,5.5067,3.8949,431.9475,0.1172
08/22/2024,Away vs FSU,Allie,game, game,45526.791806701,45526.881014456,6654,4.4103,747.3774,,4,0.0,16.5237,64.00013616,5.0183,5.6593,4.7074,3.2466,360.0516,0.1894
08/22/2024,Away vs FSU,Kat,game, game,45526.791806701,45526.881014456,6654,5.8009,252.3943,,5,0.0,15.9868,84.1801212,6.4199,8.1374,4.6101,3.9013,432.6535,0.0721
08/22/2024,Away vs FSU,Sophie,game, game,45526.791806701,45526.881014456,6654,3.6063,451.5439,,12,0.0,15.8377,52.33275792,4.1724,6.3704,5.0586,2.8949,321.045,0.0902
08/22/2024,Away vs FSU,Carsyn,game, game,45526.791806701,45526.881014456,6654,0.7871,0.0,,2,0.0,10.3397,11.42241048,0.7592,0.0,3.6037,1.1824,131.1316,0.0
08/22/2024,Away vs FSU,KK,game, game,45526.791806701,45526.881014456,6654,6.5029,438.1122,,211,0.0,14.8733,94.36736016,7.4521,6.6102,5.9912,5.0251,557.2807,0.1262
08/22/2024,Away vs FSU,Jules,game, game,45526.791806701,45526.881014456,6654,4.1389,477.247,,43,0.0,16.9313,60.06208968000001,4.6881,7.0578,5.9071,3.2297,358.1718,0.0992
08/22/2024,Away vs FSU,Mariana,game, game,45526.791806701,45526.881014456,6654,0.9102,27.5218,,7,0.0,12.7755,13.20905664,0.9335,3.9596,3.4223,1.1727,130.0477,0.009
08/22/2024,Away vs FSU,Leah,game, game,45526.791806701,45526.881014456,6654,6.673,325.5896,,1,0.0,14.3563,96.83642304,7.284,5.8534,5.0963,4.3306,480.2587,0.0721
08/18/2024,NAVY home 8/18,Lauren,game, game,45522.462852535,45522.54345044,6015,1.9583,355.5534,,1,3.955,15.5941,31.43725488,2.4528,5.8756,5.5778,1.7465,175.0833,0.0998
08/18/2024,NAVY home 8/18,Piper,game, game,45522.462852535,45522.54345044,6015,1.289,118.1667,,0,5.4,14.6993,20.69296344,1.5919,5.2704,4.501,1.4461,144.9726,0.0499
08/18/2024,NAVY home 8/18,Bailey,game, game,45522.462852535,45522.54345044,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/18/2024,NAVY home 8/18,Dayo,game, game,45522.462852535,45522.54345044,6015,3.7141,517.5345,,11,22.002,17.3041,59.623634880000004,4.7144,8.2921,6.0045,3.4585,346.7123,0.1696
08/18/2024,NAVY home 8/18,Camille,game, game,45522.462852535,45522.54345044,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/18/2024,NAVY home 8/18,Carsyn,game, game,45522.462852535,45522.54345044,6014,5.6314,329.2936,,66,0.0,15.3555,90.41779224,6.8832,7.2223,4.8808,4.2659,427.5806,0.0798
08/18/2024,NAVY home 8/18,Kallie,game, game,45522.462852535,45522.54345044,6015,4.1923,376.2642,,16,6.4667,15.3207,67.29993144,5.2994,5.3889,4.6334,3.8882,389.788,0.0998
08/18/2024,NAVY home 8/18,Gorji,game, game,45522.462852535,45522.54345044,6015,3.605,560.5987,,33,0.0,17.3787,57.871918799999996,4.4386,6.7667,4.9519,3.0051,301.2615,0.1397
08/18/2024,NAVY home 8/18,Mariana,game, game,45522.462852535,45522.54345044,6014,1.7924,108.3232,,16,0.0,13.7001,28.7779968,2.201,5.7112,4.1074,1.5814,158.5049,0.0299
08/18/2024,NAVY home 8/18,Kat,game, game,45522.462852535,45522.54345044,6015,5.24,402.6836,,2,308.1165,16.0862,84.11967935999999,6.2818,10.0,4.9536,3.517,352.5745,0.1097
08/18/2024,NAVY home 8/18,Allie,game, game,45522.462852535,45522.54345044,6015,4.2108,679.1427,,4,0.0,16.3546,67.59756864,5.2908,7.1334,5.4667,3.4075,341.6032,0.1995
08/18/2024,NAVY home 8/18,Jules,game, game,45522.462852535,45522.54345044,6014,3.5607,481.2737,,29,20.09,16.464,57.17130552,4.3945,6.0963,5.099,2.9584,296.5261,0.1796
08/18/2024,NAVY home 8/18,Cat,game, game,45522.462852535,45522.54345044,0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/18/2024,NAVY home 8/18,Sophie,game, game,45522.462852535,45522.54345044,6014,3.6452,416.964,,11,1.5417,16.4044,58.527452159999996,4.5834,8.6853,5.2178,3.2472,325.4796,0.1097
08/18/2024,NAVY home 8/18,Naija,game, game,45522.462852535,45522.54345044,6014,3.6891,416.696,,126,0.0,15.3207,59.23227168,4.6809,8.1156,5.8142,3.0973,310.4571,0.1197
08/18/2024,NAVY home 8/18,Leah,game, game,45522.462852535,45522.54345044,6015,6.1117,297.5691,,0,0.0,13.551,98.11301688,7.3131,5.5467,5.5112,4.4273,443.837,0.0798
08/18/2024,NAVY home 8/18,Lilly,game, game,45522.462852535,45522.54345044,6015,5.1892,444.5754,,0,0.0,17.0705,83.30385168,6.2797,5.5704,4.7516,3.6584,366.7519,0.1297
08/18/2024,NAVY home 8/18,Taylor,game, game,45522.462852535,45522.54345044,6014,3.266,538.3776,,5,3.63,18.4922,52.439559839999994,4.1137,7.1038,5.3186,2.7523,275.8742,0.1596
08/18/2024,NAVY home 8/18,KK,game, game,45522.462852535,45522.54345044,6014,4.5762,472.5303,,165,12.2133,16.5087,73.47514896,5.7087,5.8263,4.1467,3.8792,388.8231,0.1497
08/15/2024,TXST home 8/15,Sophie,all, game,45519.748391204,45519.881756944,8815,3.0226,344.1919,,7,54.8763,15.8178,33.109875360000004,1.9434,6.8223,4.8,2.0541,301.7808,0.0749
08/15/2024,TXST home 8/15,Piper,all, game,45519.748268519,45519.882063657,8815,4.8822,517.7412,,1,0.0,15.1914,53.4800556,3.158,5.7289,6.0534,2.859,420.0412,0.0885
08/15/2024,TXST home 8/15,Nat,all, game,45519.748090278,45519.881918981,8815,1.5195,10.8705,,1,24.0163,12.0497,16.64427456,0.941,5.4593,4.4149,1.2788,187.8805,0.0
08/15/2024,TXST home 8/15,Bailey,all, game,45519.748364583,45519.881940972,8815,1.6896,44.6171,,18,105.399,13.5162,18.5079132,1.044,4.3482,4.7511,1.5066,221.341,0.0
08/15/2024,TXST home 8/15,Taylor,all, game,45519.747549769,45519.884019676,8817,5.8541,740.5719,,9,13.7233,16.6628,64.11160152,3.748,7.3556,5.24,3.1438,461.9798,0.1429
08/15/2024,TXST home 8/15,Lauren,all, game,45519.748332176,45519.881997685,8815,3.4904,420.5576,,2,5.9933,15.9768,38.234630159999995,2.2866,6.0162,4.726,2.181,320.4247,0.0545
08/15/2024,TXST home 8/15,GQ,all, game,45519.747612269,45519.881827546,8815,1.7546,28.2972,,14,0.0,12.4474,19.21959072,1.1132,5.6334,5.5031,1.1839,173.9277,0.0136
08/15/2024,TXST home 8/15,Kat,all, game,45519.747636574,45519.882428241,8815,7.1857,398.4481,,4,528.7292,17.2693,78.7133808,4.4855,7.6178,5.7697,3.539,519.9319,0.0476
08/15/2024,TXST home 8/15,Naija,all, game,45519.748055556,45519.884690972,8839,5.2642,683.3214,,225,0.3367,16.459,57.50762184,3.4194,6.8489,5.9956,3.0382,447.578,0.1086
08/15/2024,TXST home 8/15,Gorji,all, game,45519.748320602,45519.881920139,8815,5.0804,760.8781,,50,0.0,17.5378,55.65157272,3.2562,6.5091,5.6223,2.7742,407.5699,0.1838
08/15/2024,TXST home 8/15,Kallie,all, game,45519.748491898,45519.883631944,8815,4.188,402.0165,,9,7.7283,14.8435,45.87627096,2.6947,5.7156,5.2849,2.7568,405.0201,0.0749
08/15/2024,TXST home 8/15,Lilly,all, game,45519.748361111,45519.881993056,8815,6.8665,351.9139,,2,31.4873,15.6239,75.21634944,4.3252,6.6778,5.7156,3.4998,514.177,0.0817
08/15/2024,TXST home 8/15,Carsyn,all, game,45519.748015046,45519.883762731,8815,7.3457,550.2477,,95,0.0,17.8211,80.46564552,4.6536,6.1112,5.5467,3.8858,570.8831,0.0885
08/15/2024,TXST home 8/15,Mariana,all, game,45519.747275463,45519.881746528,8840,2.6592,173.3372,,52,0.0,14.1873,29.04701328,1.7029,7.4142,5.398,1.8183,267.889,0.0543
08/15/2024,TXST home 8/15,Jules,all, game,45519.747614583,45519.882938657,8815,5.4875,558.7232,,29,0.0,16.2652,60.11091864,3.4867,9.4149,5.16,2.9575,434.4997,0.1157
08/15/2024,TXST home 8/15,Ally,all, game,45519.747881944,45519.88184375,8815,1.3934,2.8051,,0,71.0917,11.4383,15.263713439999998,0.8543,3.899,5.9334,0.9337,137.1729,0.0
08/15/2024,TXST home 8/15,Dayo,all, game,45519.747667824,45519.884418981,8816,4.3512,488.6523,,8,35.965,17.6521,47.658710879999994,2.8555,5.895,6.1495,3.0999,455.4803,0.1225
08/15/2024,TXST home 8/15,Camille,all, game,45519.747706019,45519.883418981,8815,4.602,649.8351,,2,11.7,15.8078,50.41142064,2.9421,8.9051,5.9475,2.6666,391.7721,0.1157
08/15/2024,TXST home 8/15,Leah,all, game,45519.748359954,45519.881725694,8815,7.8782,419.5853,,1,0.0,14.923,86.29869455999999,4.9747,6.5423,5.4489,4.0028,588.0795,0.0953
08/15/2024,TXST home 8/15,Allie,all, game,45519.747274306,45519.881917824,8840,4.8875,691.6668,,12,0.0,15.9073,53.38706112,3.1512,7.0667,6.5519,2.9305,431.7564,0.1493
08/15/2024,TXST home 8/15,Cat,all, game,45519.747693287,45519.882509259,8815,5.434,427.5479,,84,341.1897,15.2411,59.52478824,3.4902,6.4445,5.7778,3.0314,445.3702,0.0885
08/15/2024,TXST home 8/15,KK,all, game,45519.747275463,45519.882497685,8840,7.5348,491.7505,,213,20.135,15.0224,82.3042296,4.7997,6.426,5.6534,4.2472,625.747,0.1154
08/10/2024,Team Scrimmage 8/10,Lilly,game, game,45514.336272188,45514.409676076,6289,4.9608,427.8388,,0,3.8683,17.0406,76.16823984,5.745,5.1689,5.3289,3.5915,376.4527,0.1526
08/10/2024,Team Scrimmage 8/10,Dayo,game, game,45514.336272188,45514.409676076,6289,4.149,480.9576,,11,0.0,16.4889,63.703687679999994,5.0494,7.2149,5.7556,3.9445,413.4504,0.124
08/10/2024,Team Scrimmage 8/10,Taylor,game, game,45514.336272188,45514.409676076,6289,3.6556,470.9905,,3,0.0,15.7034,56.12706072,4.385,6.5601,4.8815,2.8272,296.333,0.124
08/10/2024,Team Scrimmage 8/10,Jules,game, game,45514.336272188,45514.409676076,6289,4.5908,677.8479,,22,0.0,16.2204,70.48634112,5.3574,5.0978,4.6534,3.3253,348.5509,0.1908
08/10/2024,Team Scrimmage 8/10,Sophie,game, game,45514.336272188,45514.409676076,6289,3.82,474.0384,,13,74.727,15.0224,58.652450640000005,4.5488,6.1689,5.0186,3.0303,317.6213,0.1145
08/10/2024,Team Scrimmage 8/10,Carsyn,game, game,45514.336272188,45514.409676076,6289,4.8764,534.1487,,57,0.0,17.2594,74.87171208000001,5.7657,6.2223,4.4667,3.5961,376.9268,0.1622
08/10/2024,Team Scrimmage 8/10,Kallie,game, game,45514.336272188,45514.409676076,6289,5.0748,512.4263,,13,18.1318,14.4507,77.91858432,6.1066,5.6482,5.5423,4.4201,463.3051,0.1145
08/10/2024,Team Scrimmage 8/10,Piper,game, game,45514.336272188,45514.409676076,6289,5.3671,711.834,,0,0.0,15.1914,82.40517935999999,6.4041,6.4178,5.0267,3.9253,411.4323,0.2003
08/10/2024,Team Scrimmage 8/10,KK,game, game,45514.336272188,45514.409676076,6289,4.6983,598.0527,,132,0.0,15.4002,72.13738176,5.5902,6.1156,4.7445,3.7613,394.2508,0.1622
08/10/2024,Team Scrimmage 8/10,Leah,game, game,45514.336272188,45514.409676076,6289,5.1743,233.1839,,0,209.799,15.1914,79.44572376,5.8798,7.0001,4.8162,3.6345,380.9591,0.0572
08/10/2024,Team Scrimmage 8/10,Nat,game, game,45514.336272188,45514.409676076,6289,5.6399,792.8979,,4,25.3317,15.6239,86.59496016,6.8623,5.6845,5.2122,4.6736,489.8712,0.229
08/10/2024,Team Scrimmage 8/10,Camille,game, game,45514.336272188,45514.409676076,6289,4.5914,760.6429,,0,0.0,17.7913,70.49548512000001,5.4283,6.6519,4.8578,3.08,322.8352,0.2481
08/10/2024,Team Scrimmage 8/10,Allie,game, game,45514.336272188,45514.409676076,6289,3.9716,560.8349,,5,0.0,15.4648,60.97941576,4.7132,5.08,5.0593,3.0723,322.0319,0.1813
08/10/2024,Team Scrimmage 8/10,Mariana,game, game,45514.336272188,45514.409676076,6289,5.253,273.4572,,44,44.4603,14.9429,80.65456056,6.1818,5.6593,4.2707,4.1296,432.8539,0.0859
08/10/2024,Team Scrimmage 8/10,Cat,game, game,45514.336272188,45514.409676076,6289,5.6851,619.553,,91,306.4912,14.5601,87.2881668,6.728,5.7744,5.2334,4.0894,428.6339,0.1717
08/10/2024,Team Scrimmage 8/10,Naija,game, game,45514.336272188,45514.409676076,6289,3.8746,780.8091,,61,0.0,16.9114,59.49095544000001,4.6547,6.5132,4.8606,2.8295,296.5783,0.229
